"","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5"
"436","2008/2009",20,"11/11/2008",16,25.74,94.1414285714286,19.6171428571429,199.52,35,50,44,63,34,25.3485714285715,25.3142857142857,25.2228571428572,24.7171428571429,25.2,88.3285714285714,95.29,92.6085714285714,93.8542857142857,88.8571428571429,17.6257142857143,19.2528571428571,18.4842857142857,18.3885714285714,17.5271428571429,63.9,107.48,149.1,111.9,67.9
"437","2008/2009",21,"11/18/2008",16,25.38,95.26,19.3885714285714,90.68,16,35,50,44,63,25.74,25.3485714285715,25.3142857142857,25.2228571428572,24.7171428571429,94.1414285714286,88.3285714285714,95.29,92.6085714285714,93.8542857142857,19.6171428571429,17.6257142857143,19.2528571428571,18.4842857142857,18.3885714285714,199.52,63.9,107.48,149.1,111.9
"438","2008/2009",22,"11/25/2008",13,24.9614285714286,94.64,18.7785714285714,139.55,16,16,35,50,44,25.38,25.74,25.3485714285715,25.3142857142857,25.2228571428572,95.26,94.1414285714286,88.3285714285714,95.29,92.6085714285714,19.3885714285714,19.6171428571429,17.6257142857143,19.2528571428571,18.4842857142857,90.68,199.52,63.9,107.48,149.1
"439","2008/2009",23,"12/2/2008",9,25.5014285714286,88.5514285714286,17.7842857142857,53.25,13,16,16,35,50,24.9614285714286,25.38,25.74,25.3485714285715,25.3142857142857,94.64,95.26,94.1414285714286,88.3285714285714,95.29,18.7785714285714,19.3885714285714,19.6171428571429,17.6257142857143,19.2528571428571,139.55,90.68,199.52,63.9,107.48
"440","2008/2009",24,"12/9/2008",15,25.3785714285715,91.7771428571429,18.5728571428571,57.61,9,13,16,16,35,25.5014285714286,24.9614285714286,25.38,25.74,25.3485714285715,88.5514285714286,94.64,95.26,94.1414285714286,88.3285714285714,17.7842857142857,18.7785714285714,19.3885714285714,19.6171428571429,17.6257142857143,53.25,139.55,90.68,199.52,63.9
"441","2008/2009",25,"12/16/2008",4,26.4071428571429,81.8685714285714,17.2485714285714,41.6,15,9,13,16,16,25.3785714285715,25.5014285714286,24.9614285714286,25.38,25.74,91.7771428571429,88.5514285714286,94.64,95.26,94.1414285714286,18.5728571428571,17.7842857142857,18.7785714285714,19.3885714285714,19.6171428571429,57.61,53.25,139.55,90.68,199.52
"442","2008/2009",26,"12/23/2008",0,26.1271428571429,78.67,16.26,21.4,4,15,9,13,16,26.4071428571429,25.3785714285715,25.5014285714286,24.9614285714286,25.38,81.8685714285714,91.7771428571429,88.5514285714286,94.64,95.26,17.2485714285714,18.5728571428571,17.7842857142857,18.7785714285714,19.3885714285714,41.6,57.61,53.25,139.55,90.68
"443","2008/2009",27,"1/1/2009",1,24.4742857142857,96.6185714285714,18.6857142857143,102.27,0,4,15,9,13,26.1271428571429,26.4071428571429,25.3785714285715,25.5014285714286,24.9614285714286,78.67,81.8685714285714,91.7771428571429,88.5514285714286,94.64,16.26,17.2485714285714,18.5728571428571,17.7842857142857,18.7785714285714,21.4,41.6,57.61,53.25,139.55
"444","2008/2009",28,"1/8/2009",10,23.1657142857143,99.0742857142857,17.68,172.86,1,0,4,15,9,24.4742857142857,26.1271428571429,26.4071428571429,25.3785714285715,25.5014285714286,96.6185714285714,78.67,81.8685714285714,91.7771428571429,88.5514285714286,18.6857142857143,16.26,17.2485714285714,18.5728571428571,17.7842857142857,102.27,21.4,41.6,57.61,53.25
"445","2008/2009",29,"1/15/2009",11,23.7842857142857,92.1785714285714,17.0028571428571,30.9,10,1,0,4,15,23.1657142857143,24.4742857142857,26.1271428571429,26.4071428571429,25.3785714285715,99.0742857142857,96.6185714285714,78.67,81.8685714285714,91.7771428571429,17.68,18.6857142857143,16.26,17.2485714285714,18.5728571428571,172.86,102.27,21.4,41.6,57.61
"446","2008/2009",30,"1/22/2009",29,24.3885714285715,94.4957142857143,18.0871428571429,59.4,11,10,1,0,4,23.7842857142857,23.1657142857143,24.4742857142857,26.1271428571429,26.4071428571429,92.1785714285714,99.0742857142857,96.6185714285714,78.67,81.8685714285714,17.0028571428571,17.68,18.6857142857143,16.26,17.2485714285714,30.9,172.86,102.27,21.4,41.6
"447","2008/2009",31,"1/29/2009",35,24.21,97.5857142857143,18.5542857142857,105.1,29,11,10,1,0,24.3885714285715,23.7842857142857,23.1657142857143,24.4742857142857,26.1271428571429,94.4957142857143,92.1785714285714,99.0742857142857,96.6185714285714,78.67,18.0871428571429,17.0028571428571,17.68,18.6857142857143,16.26,59.4,30.9,172.86,102.27,21.4
"448","2008/2009",32,"2/5/2009",30,24.2671428571429,93.6914285714286,17.7614285714286,39.62,35,29,11,10,1,24.21,24.3885714285715,23.7842857142857,23.1657142857143,24.4742857142857,97.5857142857143,94.4957142857143,92.1785714285714,99.0742857142857,96.6185714285714,18.5542857142857,18.0871428571429,17.0028571428571,17.68,18.6857142857143,105.1,59.4,30.9,172.86,102.27
"449","2008/2009",33,"2/12/2009",20,24.3142857142857,92.6771428571429,17.5771428571429,120.5,30,35,29,11,10,24.2671428571429,24.21,24.3885714285715,23.7842857142857,23.1657142857143,93.6914285714286,97.5857142857143,94.4957142857143,92.1785714285714,99.0742857142857,17.7614285714286,18.5542857142857,18.0871428571429,17.0028571428571,17.68,39.62,105.1,59.4,30.9,172.86
"450","2008/2009",34,"2/19/2009",21,24.4985714285714,94.5328571428571,18.2214285714286,108.72,20,30,35,29,11,24.3142857142857,24.2671428571429,24.21,24.3885714285715,23.7842857142857,92.6771428571429,93.6914285714286,97.5857142857143,94.4957142857143,92.1785714285714,17.5771428571429,17.7614285714286,18.5542857142857,18.0871428571429,17.0028571428571,120.5,39.62,105.1,59.4,30.9
"451","2008/2009",35,"2/26/2009",12,24.6185714285715,95.7385714285714,18.6042857142857,108.38,21,20,30,35,29,24.4985714285714,24.3142857142857,24.2671428571429,24.21,24.3885714285715,94.5328571428571,92.6771428571429,93.6914285714286,97.5857142857143,94.4957142857143,18.2214285714286,17.5771428571429,17.7614285714286,18.5542857142857,18.0871428571429,108.72,120.5,39.62,105.1,59.4
"452","2008/2009",36,"3/5/2009",9,23.97,96.62,18.0442857142857,81.56,12,21,20,30,35,24.6185714285715,24.4985714285714,24.3142857142857,24.2671428571429,24.21,95.7385714285714,94.5328571428571,92.6771428571429,93.6914285714286,97.5857142857143,18.6042857142857,18.2214285714286,17.5771428571429,17.7614285714286,18.5542857142857,108.38,108.72,120.5,39.62,105.1
"453","2008/2009",37,"3/12/2009",11,24.1014285714286,96.2471428571429,18.1657142857143,67.9,9,12,21,20,30,23.97,24.6185714285715,24.4985714285714,24.3142857142857,24.2671428571429,96.62,95.7385714285714,94.5328571428571,92.6771428571429,93.6914285714286,18.0442857142857,18.6042857142857,18.2214285714286,17.5771428571429,17.7614285714286,81.56,108.38,108.72,120.5,39.62
"454","2008/2009",38,"3/19/2009",9,23.9314285714286,95.8814285714286,17.8942857142857,58.23,11,9,12,21,20,24.1014285714286,23.97,24.6185714285715,24.4985714285714,24.3142857142857,96.2471428571429,96.62,95.7385714285714,94.5328571428571,92.6771428571429,18.1657142857143,18.0442857142857,18.6042857142857,18.2214285714286,17.5771428571429,67.9,81.56,108.38,108.72,120.5
"455","2008/2009",39,"3/26/2009",5,24.1057142857143,96.1242857142857,18.1242857142857,61.14,9,11,9,12,21,23.9314285714286,24.1014285714286,23.97,24.6185714285715,24.4985714285714,95.8814285714286,96.2471428571429,96.62,95.7385714285714,94.5328571428571,17.8942857142857,18.1657142857143,18.0442857142857,18.6042857142857,18.2214285714286,58.23,67.9,81.56,108.38,108.72
"456","2008/2009",40,"4/2/2009",11,24.6985714285715,89.8628571428571,17.41,50.8,5,9,11,9,12,24.1057142857143,23.9314285714286,24.1014285714286,23.97,24.6185714285715,96.1242857142857,95.8814285714286,96.2471428571429,96.62,95.7385714285714,18.1242857142857,17.8942857142857,18.1657142857143,18.0442857142857,18.6042857142857,61.14,58.23,67.9,81.56,108.38
"457","2008/2009",41,"4/9/2009",3,23.74,96.2285714285714,17.7342857142857,73.8,11,5,9,11,9,24.6985714285715,24.1057142857143,23.9314285714286,24.1014285714286,23.97,89.8628571428571,96.1242857142857,95.8814285714286,96.2471428571429,96.62,17.41,18.1242857142857,17.8942857142857,18.1657142857143,18.0442857142857,50.8,61.14,58.23,67.9,81.56
"458","2008/2009",42,"4/16/2009",5,24.1085714285715,97.7357142857143,18.4371428571429,120.44,3,11,5,9,11,23.74,24.6985714285715,24.1057142857143,23.9314285714286,24.1014285714286,96.2285714285714,89.8628571428571,96.1242857142857,95.8814285714286,96.2471428571429,17.7342857142857,17.41,18.1242857142857,17.8942857142857,18.1657142857143,73.8,50.8,61.14,58.23,67.9
"459","2008/2009",43,"4/23/2009",5,24.4414285714286,94.8185714285714,18.1742857142857,33.8,5,3,11,5,9,24.1085714285715,23.74,24.6985714285715,24.1057142857143,23.9314285714286,97.7357142857143,96.2285714285714,89.8628571428571,96.1242857142857,95.8814285714286,18.4371428571429,17.7342857142857,17.41,18.1242857142857,17.8942857142857,120.44,73.8,50.8,61.14,58.23
"460","2008/2009",44,"4/30/2009",4,24.4585714285714,94.6414285714286,18.0557142857143,58.7,5,5,3,11,5,24.4414285714286,24.1085714285715,23.74,24.6985714285715,24.1057142857143,94.8185714285714,97.7357142857143,96.2285714285714,89.8628571428571,96.1242857142857,18.1742857142857,18.4371428571429,17.7342857142857,17.41,18.1242857142857,33.8,120.44,73.8,50.8,61.14
"461","2008/2009",45,"5/7/2009",4,24.42,92.7628571428571,17.6571428571429,48.02,4,5,5,3,11,24.4585714285714,24.4414285714286,24.1085714285715,23.74,24.6985714285715,94.6414285714286,94.8185714285714,97.7357142857143,96.2285714285714,89.8628571428571,18.0557142857143,18.1742857142857,18.4371428571429,17.7342857142857,17.41,58.7,33.8,120.44,73.8,50.8
"462","2008/2009",46,"5/14/2009",1,24.4714285714286,93.0842857142857,17.7785714285714,52,4,4,5,5,3,24.42,24.4585714285714,24.4414285714286,24.1085714285715,23.74,92.7628571428571,94.6414285714286,94.8185714285714,97.7357142857143,96.2285714285714,17.6571428571429,18.0557142857143,18.1742857142857,18.4371428571429,17.7342857142857,48.02,58.7,33.8,120.44,73.8
"463","2008/2009",47,"5/21/2009",0,23.3714285714286,97.7242857142857,17.63,58.5,1,4,4,5,5,24.4714285714286,24.42,24.4585714285714,24.4414285714286,24.1085714285715,93.0842857142857,92.7628571428571,94.6414285714286,94.8185714285714,97.7357142857143,17.7785714285714,17.6571428571429,18.0557142857143,18.1742857142857,18.4371428571429,52,48.02,58.7,33.8,120.44
"464","2008/2009",48,"5/28/2009",2,23.1028571428572,95.5471428571429,16.8985714285714,62.51,0,1,4,4,5,23.3714285714286,24.4714285714286,24.42,24.4585714285714,24.4414285714286,97.7242857142857,93.0842857142857,92.7628571428571,94.6414285714286,94.8185714285714,17.63,17.7785714285714,17.6571428571429,18.0557142857143,18.1742857142857,58.5,52,48.02,58.7,33.8
"465","2008/2009",49,"6/4/2009",3,21.8,93.99,15.3,110.65,2,0,1,4,4,23.1028571428572,23.3714285714286,24.4714285714286,24.42,24.4585714285714,95.5471428571429,97.7242857142857,93.0842857142857,92.7628571428571,94.6414285714286,16.8985714285714,17.63,17.7785714285714,17.6571428571429,18.0557142857143,62.51,58.5,52,48.02,58.7
"466","2008/2009",50,"6/11/2009",3,23.0742857142857,92.9742857142857,16.3342857142857,38.74,3,2,0,1,4,21.8,23.1028571428572,23.3714285714286,24.4714285714286,24.42,93.99,95.5471428571429,97.7242857142857,93.0842857142857,92.7628571428571,15.3,16.8985714285714,17.63,17.7785714285714,17.6571428571429,110.65,62.51,58.5,52,48.02
"467","2008/2009",51,"6/18/2009",5,24.0114285714286,95.35,17.8057142857143,69.8,3,3,2,0,1,23.0742857142857,21.8,23.1028571428572,23.3714285714286,24.4714285714286,92.9742857142857,93.99,95.5471428571429,97.7242857142857,93.0842857142857,16.3342857142857,15.3,16.8985714285714,17.63,17.7785714285714,38.74,110.65,62.51,58.5,52
"468","2008/2009",52,"6/25/2009",2,23.1914285714286,94.7842857142857,16.7914285714286,50.79,5,3,3,2,0,24.0114285714286,23.0742857142857,21.8,23.1028571428572,23.3714285714286,95.35,92.9742857142857,93.99,95.5471428571429,97.7242857142857,17.8057142857143,16.3342857142857,15.3,16.8985714285714,17.63,69.8,38.74,110.65,62.51,58.5
