"","X","...1","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","DTR","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5","DTR1","DTR2","DTR3","DTR4","DTR5","precipitation_amount6","precipitation_amount7","precipitation_amount8","precipitation_amount9","precipitation_amount10","precipitation_amount11","precipitation_amount12","total_cases6","total_cases7","total_cases8","total_cases9","total_cases10","total_cases11","total_cases12","total_cases13","total_cases14","total_cases15","total_cases16","total_cases17","total_cases18","total_cases19","total_cases20","relative_humidity6","relative_humidity7","relative_humidity8","relative_humidity9","relative_humidity10","relative_humidity11","relative_humidity12","relative_humidity13","relative_humidity14","relative_humidity15","relative_humidity16","relative_humidity17","relative_humidity18","relative_humidity19","relative_humidity20","air_temperature6","air_temperature7","air_temperature8","air_temperature9","air_temperature10","air_temperature11","air_temperature12","air_temperature13","air_temperature14","air_temperature15","air_temperature16","air_temperature17","air_temperature18","air_temperature19","air_temperature20","DTR6","DTR7","DTR8","DTR9","DTR10","DTR11","DTR12","DTR13","DTR14","DTR15","DTR16","DTR17","DTR18","DTR19","DTR20","precipitation_amount13","precipitation_amount14","precipitation_amount15","precipitation_amount16","precipitation_amount17","precipitation_amount18","precipitation_amount19","precipitation_amount20"
"226",226,226,"2004/2005",18,"10/28/2004",6,25.2857142857143,92.0185714285714,18.4542857142857,73.1,8.25714285714287,21,16,8,19,12,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,17.6071428571429,17.5714285714286,18.1571428571429,17.1457142857143,17.6728571428571,44.1,25.4,37.5,35.1,90.7,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,9.52,53.9,37.9,36.9,16.79,23.3,4.1,12,6,8,6,6,6,5,6,7,12,3,10,2,13,6,87.9957142857143,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,88.1914285714286,89.1157142857143,94.15,92.6557142857143,90.1485714285714,25.3585714285715,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,24.4042857142857,23.4214285714286,23.2271428571429,22.47,23.1271428571429,9.08571428571427,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,10.6714285714286,9.58571428571429,8.95714285714286,8.02857142857143,9.01428571428571,0.9,24.05,21.17,30.18,12.67,41.9,39.9,26.1
"227",227,227,"2004/2005",19,"11/4/2004",22,24.47,91.5985714285714,17.4328571428571,46.4,8.38571428571428,6,21,16,8,19,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,18.4542857142857,17.6071428571429,17.5714285714286,18.1571428571429,17.1457142857143,73.1,44.1,25.4,37.5,35.1,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,90.7,9.52,53.9,37.9,36.9,16.79,23.3,19,9,6,8,6,6,6,5,6,7,12,3,10,2,13,89.4657142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,88.1914285714286,89.1157142857143,94.15,92.6557142857143,24.5585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,24.4042857142857,23.4214285714286,23.2271428571429,22.47,10.2571428571429,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,10.6714285714286,9.58571428571429,8.95714285714286,8.02857142857143,4.1,0.9,24.05,21.17,30.18,12.67,41.9,39.9
"228",228,228,"2004/2005",20,"11/11/2004",37,26.1242857142857,88.0928571428571,18.4885714285714,33.1,10.0285714285714,22,6,21,16,8,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,17.4328571428571,18.4542857142857,17.6071428571429,17.5714285714286,18.1571428571429,46.4,73.1,44.1,25.4,37.5,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,35.1,90.7,9.52,53.9,37.9,36.9,16.79,8,12,9,6,8,6,6,6,5,6,7,12,3,10,2,91.2685714285714,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,88.1914285714286,89.1157142857143,94.15,25.24,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,24.4042857142857,23.4214285714286,23.2271428571429,9.57142857142856,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,10.6714285714286,9.58571428571429,8.95714285714286,23.3,4.1,0.9,24.05,21.17,30.18,12.67,41.9
"229",229,229,"2004/2005",21,"11/18/2004",33,25.1028571428572,91.4928571428571,18.0271428571429,53.73,9.27142857142858,37,22,6,21,16,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,18.4885714285714,17.4328571428571,18.4542857142857,17.6071428571429,17.5714285714286,33.1,46.4,73.1,44.1,25.4,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,37.5,35.1,90.7,9.52,53.9,37.9,36.9,16,19,12,9,6,8,6,6,6,5,6,7,12,3,10,82.96,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,88.1914285714286,89.1157142857143,26.3557142857143,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,24.4042857142857,23.4214285714286,14.0285714285714,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,10.6714285714286,9.58571428571429,16.79,23.3,4.1,0.9,24.05,21.17,30.18,12.67
"230",230,230,"2004/2005",22,"11/25/2004",18,25.5871428571429,90.3142857142857,18.4371428571429,42.6,9.22857142857143,33,37,22,6,21,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,18.0271428571429,18.4885714285714,17.4328571428571,18.4542857142857,17.6071428571429,53.73,33.1,46.4,73.1,44.1,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,25.4,37.5,35.1,90.7,9.52,53.9,37.9,21,8,19,12,9,6,8,6,6,6,5,6,7,12,3,86.5171428571429,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,88.1914285714286,25.7928571428572,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,24.4042857142857,11.3142857142857,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,10.6714285714286,36.9,16.79,23.3,4.1,0.9,24.05,21.17,30.18
"231",231,231,"2004/2005",23,"12/2/2004",83,24.9942857142857,90.0457142857143,17.7071428571429,84.1,8.35714285714286,18,33,37,22,6,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,18.4371428571429,18.0271428571429,18.4885714285714,17.4328571428571,18.4542857142857,42.6,53.73,33.1,46.4,73.1,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,44.1,25.4,37.5,35.1,90.7,9.52,53.9,6,16,8,19,12,9,6,8,6,6,6,5,6,7,12,92.0185714285714,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,89.3428571428571,25.2857142857143,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,23.4757142857143,8.25714285714287,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,10.4428571428571,37.9,36.9,16.79,23.3,4.1,0.9,24.05,21.17
"232",232,232,"2004/2005",24,"12/9/2004",116,25.0628571428572,93.8442857142857,18.7142857142857,40.4,8.11428571428571,83,18,33,37,22,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,17.7071428571429,18.4371428571429,18.0271428571429,18.4885714285714,17.4328571428571,84.1,42.6,53.73,33.1,46.4,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,73.1,44.1,25.4,37.5,35.1,90.7,9.52,22,21,16,8,19,12,9,6,8,6,6,6,5,6,7,91.5985714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,92.2171428571429,24.47,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,23.0471428571429,8.38571428571428,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,8.37142857142858,53.9,37.9,36.9,16.79,23.3,4.1,0.9,24.05
"233",233,233,"2004/2005",25,"12/16/2004",32,25.4128571428572,93.3528571428571,19.0914285714286,47.8,8.95714285714287,116,83,18,33,37,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,18.7142857142857,17.7071428571429,18.4371428571429,18.0271428571429,18.4885714285714,40.4,84.1,42.6,53.73,33.1,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,46.4,73.1,44.1,25.4,37.5,35.1,90.7,37,6,21,16,8,19,12,9,6,8,6,6,6,5,6,88.0928571428571,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,76.7671428571429,26.1242857142857,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,24.3571428571429,10.0285714285714,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,13.3714285714286,9.52,53.9,37.9,36.9,16.79,23.3,4.1,0.9
"234",234,234,"2004/2005",26,"12/23/2004",7,25.8557142857143,86.6371428571429,17.8,41.21,9.69999999999999,32,116,83,18,33,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,19.0914285714286,18.7142857142857,17.7071428571429,18.4371428571429,18.0271428571429,47.8,40.4,84.1,42.6,53.73,8.95714285714287,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,33.1,46.4,73.1,44.1,25.4,37.5,35.1,33,22,6,21,16,8,19,12,9,6,8,6,6,6,5,91.4928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,25.1028571428572,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,9.27142857142858,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,12.6428571428571,90.7,9.52,53.9,37.9,36.9,16.79,23.3,4.1
"235",235,235,"2004/2005",27,"1/1/2005",9,24.9814285714286,95.1085714285714,18.8842857142857,79.11,8.6,7,32,116,83,18,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,17.8,19.0914285714286,18.7142857142857,17.7071428571429,18.4371428571429,41.21,47.8,40.4,84.1,42.6,9.69999999999999,8.95714285714287,8.11428571428571,8.35714285714286,9.22857142857143,53.73,33.1,46.4,73.1,44.1,25.4,37.5,18,37,22,6,21,16,8,19,12,9,6,8,6,6,6,90.3142857142857,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,83.4685714285714,25.5871428571429,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,9.22857142857143,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,13.1428571428572,35.1,90.7,9.52,53.9,37.9,36.9,16.79,23.3
"236",236,236,"2004/2005",28,"1/8/2005",10,24.78,91.9685714285714,17.9628571428571,77.5,9.15714285714286,9,7,32,116,83,24.9814285714286,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,95.1085714285714,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,18.8842857142857,17.8,19.0914285714286,18.7142857142857,17.7071428571429,79.11,41.21,47.8,40.4,84.1,8.6,9.69999999999999,8.95714285714287,8.11428571428571,8.35714285714286,42.6,53.73,33.1,46.4,73.1,44.1,25.4,83,33,37,22,6,21,16,8,19,12,9,6,8,6,6,90.0457142857143,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,24.9942857142857,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,8.35714285714286,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,12.2285714285714,37.5,35.1,90.7,9.52,53.9,37.9,36.9,16.79
"237",237,237,"2004/2005",29,"1/15/2005",5,27.5114285714286,82.7914285714286,18.63,25.14,11.0142857142857,10,9,7,32,116,24.78,24.9814285714286,25.8557142857143,25.4128571428572,25.0628571428572,91.9685714285714,95.1085714285714,86.6371428571429,93.3528571428571,93.8442857142857,17.9628571428571,18.8842857142857,17.8,19.0914285714286,18.7142857142857,77.5,79.11,41.21,47.8,40.4,9.15714285714286,8.6,9.69999999999999,8.95714285714287,8.11428571428571,84.1,42.6,53.73,33.1,46.4,73.1,44.1,116,18,33,37,22,6,21,16,8,19,12,9,6,8,6,93.8442857142857,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,25.0628571428572,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,8.11428571428571,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,11.6571428571429,25.4,37.5,35.1,90.7,9.52,53.9,37.9,36.9
"238",238,238,"2004/2005",30,"1/22/2005",8,26.3842857142857,85.2157142857143,18.0142857142857,30.1,10.4857142857143,5,10,9,7,32,27.5114285714286,24.78,24.9814285714286,25.8557142857143,25.4128571428572,82.7914285714286,91.9685714285714,95.1085714285714,86.6371428571429,93.3528571428571,18.63,17.9628571428571,18.8842857142857,17.8,19.0914285714286,25.14,77.5,79.11,41.21,47.8,11.0142857142857,9.15714285714286,8.6,9.69999999999999,8.95714285714287,40.4,84.1,42.6,53.73,33.1,46.4,73.1,32,83,18,33,37,22,6,21,16,8,19,12,9,6,8,93.3528571428571,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,25.4128571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,8.95714285714287,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,10.2285714285714,44.1,25.4,37.5,35.1,90.7,9.52,53.9,37.9
"239",239,239,"2004/2005",31,"1/29/2005",7,24.6771428571429,94.4942857142857,18.5428571428571,69.7,6.21428571428571,8,5,10,9,7,26.3842857142857,27.5114285714286,24.78,24.9814285714286,25.8557142857143,85.2157142857143,82.7914285714286,91.9685714285714,95.1085714285714,86.6371428571429,18.0142857142857,18.63,17.9628571428571,18.8842857142857,17.8,30.1,25.14,77.5,79.11,41.21,10.4857142857143,11.0142857142857,9.15714285714286,8.6,9.69999999999999,47.8,40.4,84.1,42.6,53.73,33.1,46.4,7,116,83,18,33,37,22,6,21,16,8,19,12,9,6,86.6371428571429,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,25.8557142857143,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,9.69999999999999,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,9.27142857142858,73.1,44.1,25.4,37.5,35.1,90.7,9.52,53.9
"240",240,240,"2004/2005",32,"2/5/2005",8,24.2371428571429,94.3271428571429,17.9514285714286,48.2,7.52857142857144,7,8,5,10,9,24.6771428571429,26.3842857142857,27.5114285714286,24.78,24.9814285714286,94.4942857142857,85.2157142857143,82.7914285714286,91.9685714285714,95.1085714285714,18.5428571428571,18.0142857142857,18.63,17.9628571428571,18.8842857142857,69.7,30.1,25.14,77.5,79.11,6.21428571428571,10.4857142857143,11.0142857142857,9.15714285714286,8.6,41.21,47.8,40.4,84.1,42.6,53.73,33.1,9,32,116,83,18,33,37,22,6,21,16,8,19,12,9,95.1085714285714,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,24.9814285714286,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,8.6,8.95714285714287,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,13.3571428571429,46.4,73.1,44.1,25.4,37.5,35.1,90.7,9.52
"241",241,241,"2004/2005",33,"2/12/2005",11,25.01,92.9442857142857,18.3371428571429,170.96,7.57142857142858,8,7,8,5,10,24.2371428571429,24.6771428571429,26.3842857142857,27.5114285714286,24.78,94.3271428571429,94.4942857142857,85.2157142857143,82.7914285714286,91.9685714285714,17.9514285714286,18.5428571428571,18.0142857142857,18.63,17.9628571428571,48.2,69.7,30.1,25.14,77.5,7.52857142857144,6.21428571428571,10.4857142857143,11.0142857142857,9.15714285714286,79.11,41.21,47.8,40.4,84.1,42.6,53.73,10,7,32,116,83,18,33,37,22,6,21,16,8,19,12,91.9685714285714,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,24.78,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,9.15714285714286,9.69999999999999,8.95714285714287,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,9.08571428571427,33.1,46.4,73.1,44.1,25.4,37.5,35.1,90.7
"242",242,242,"2004/2005",34,"2/19/2005",6,25.2228571428572,95.1357142857143,19.1528571428571,59.6,7.54285714285715,11,8,7,8,5,25.01,24.2371428571429,24.6771428571429,26.3842857142857,27.5114285714286,92.9442857142857,94.3271428571429,94.4942857142857,85.2157142857143,82.7914285714286,18.3371428571429,17.9514285714286,18.5428571428571,18.0142857142857,18.63,170.96,48.2,69.7,30.1,25.14,7.57142857142858,7.52857142857144,6.21428571428571,10.4857142857143,11.0142857142857,77.5,79.11,41.21,47.8,40.4,84.1,42.6,5,9,7,32,116,83,18,33,37,22,6,21,16,8,19,82.7914285714286,95.1085714285714,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,27.5114285714286,24.9814285714286,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,11.0142857142857,8.6,9.69999999999999,8.95714285714287,8.11428571428571,8.35714285714286,9.22857142857143,9.27142857142858,10.0285714285714,8.38571428571428,8.25714285714287,11.3142857142857,14.0285714285714,9.57142857142856,10.2571428571429,53.73,33.1,46.4,73.1,44.1,25.4,37.5,35.1
